category, srcnode, srchostname, srcip, dstnode, dsthostname, dstip, clientcomponent, servercomponent, port, description
multi-dc, 2, dc1dmzrmp02, 10.0.1.2, 9, dc2apzrmp09, 20.0.2.9, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 3, dc1dmzrmp03, 10.0.1.3, 1, dc2dmzrmp01, 20.0.2.1, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 3, dc1dmzrmp03, 10.0.1.3, 2, dc2dmzrmp02, 20.0.2.2, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 3, dc1dmzrmp03, 10.0.1.3, 3, dc2dmzrmp03, 20.0.2.3, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 3, dc1dmzrmp03, 10.0.1.3, 8, dc2apzrmp08, 20.0.2.8, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 3, dc1dmzrmp03, 10.0.1.3, 9, dc2apzrmp09, 20.0.2.9, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 8, dc1apzrmp08, 10.0.1.8, 1, dc2dmzrmp01, 20.0.2.1, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 8, dc1apzrmp08, 10.0.1.8, 2, dc2dmzrmp02, 20.0.2.2, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 8, dc1apzrmp08, 10.0.1.8, 3, dc2dmzrmp03, 20.0.2.3, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 8, dc1apzrmp08, 10.0.1.8, 8, dc2apzrmp08, 20.0.2.8, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 8, dc1apzrmp08, 10.0.1.8, 9, dc2apzrmp09, 20.0.2.9, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 9, dc1apzrmp09, 10.0.1.9, 1, dc2dmzrmp01, 20.0.2.1, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 9, dc1apzrmp09, 10.0.1.9, 2, dc2dmzrmp02, 20.0.2.2, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 9, dc1apzrmp09, 10.0.1.9, 3, dc2dmzrmp03, 20.0.2.3, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 9, dc1apzrmp09, 10.0.1.9, 8, dc2apzrmp08, 20.0.2.8, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 9, dc1apzrmp09, 10.0.1.9, 9, dc2apzrmp09, 20.0.2.9, MP, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 1, dc2dmzrmp01, 20.0.2.1, MS, R, 1100, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 1, dc2dmzrmp01, 20.0.2.1, MS, R, 4527, Distributed cache and calls from the Management Servers to the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 1, dc2dmzrmp01, 20.0.2.1, MS, R, 8081, Issuing API requests directly to Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 2, dc2dmzrmp02, 20.0.2.2, MS, R, 1100, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 2, dc2dmzrmp02, 20.0.2.2, MS, R, 4527, Distributed cache and calls from the Management Servers to the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 2, dc2dmzrmp02, 20.0.2.2, MS, R, 8081, Issuing API requests directly to Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 3, dc2dmzrmp03, 20.0.2.3, MS, R, 1100, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 3, dc2dmzrmp03, 20.0.2.3, MS, R, 4527, Distributed cache and calls from the Management Servers to the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 3, dc2dmzrmp03, 20.0.2.3, MS, R, 8081, Issuing API requests directly to Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 8, dc2apzrmp08, 20.0.2.8, MS, R, 1100, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 8, dc2apzrmp08, 20.0.2.8, MS, R, 4527, Distributed cache and calls from the Management Servers to the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 8, dc2apzrmp08, 20.0.2.8, MS, R, 8081, Issuing API requests directly to Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 9, dc2apzrmp09, 20.0.2.9, MS, R, 1100, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 9, dc2apzrmp09, 20.0.2.9, MS, R, 4527, Distributed cache and calls from the Management Servers to the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 9, dc2apzrmp09, 20.0.2.9, MS, R, 8081, Issuing API requests directly to Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 1, dc2dmzrmp01, 20.0.2.1, MS, MP, 1101, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 1, dc2dmzrmp01, 20.0.2.1, MS, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 1, dc2dmzrmp01, 20.0.2.1, MS, MP, 8082, Issuing API requests directly to Message Processor
multi-dc, 4, dc1msuiol04, 10.0.1.4, 2, dc2dmzrmp02, 20.0.2.2, MS, MP, 1101, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 2, dc2dmzrmp02, 20.0.2.2, MS, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 2, dc2dmzrmp02, 20.0.2.2, MS, MP, 8082, Issuing API requests directly to Message Processor
multi-dc, 4, dc1msuiol04, 10.0.1.4, 3, dc2dmzrmp03, 20.0.2.3, MS, MP, 1101, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 3, dc2dmzrmp03, 20.0.2.3, MS, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 3, dc2dmzrmp03, 20.0.2.3, MS, MP, 8082, Issuing API requests directly to Message Processor
multi-dc, 4, dc1msuiol04, 10.0.1.4, 8, dc2apzrmp08, 20.0.2.8, MS, MP, 1101, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 8, dc2apzrmp08, 20.0.2.8, MS, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 8, dc2apzrmp08, 20.0.2.8, MS, MP, 8082, Issuing API requests directly to Message Processor
multi-dc, 4, dc1msuiol04, 10.0.1.4, 9, dc2apzrmp09, 20.0.2.9, MS, MP, 1101, JMX Management
multi-dc, 4, dc1msuiol04, 10.0.1.4, 9, dc2apzrmp09, 20.0.2.9, MS, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
multi-dc, 4, dc1msuiol04, 10.0.1.4, 9, dc2apzrmp09, 20.0.2.9, MS, MP, 8082, Issuing API requests directly to Message Processor
multi-dc, 4, dc1msuiol04, 10.0.1.4, 5, dc2cszk05, 20.0.2.5, MS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 4, dc1msuiol04, 10.0.1.4, 5, dc2cszk05, 20.0.2.5, MS, CS, 9042, Cassandra CQL native transport
multi-dc, 4, dc1msuiol04, 10.0.1.4, 5, dc2cszk05, 20.0.2.5, MS, CS, 9160, Cassandra thrift client
multi-dc, 4, dc1msuiol04, 10.0.1.4, 5, dc2cszk05, 20.0.2.5, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 4, dc1msuiol04, 10.0.1.4, 6, dc2cszk06, 20.0.2.6, MS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 4, dc1msuiol04, 10.0.1.4, 6, dc2cszk06, 20.0.2.6, MS, CS, 9042, Cassandra CQL native transport
multi-dc, 4, dc1msuiol04, 10.0.1.4, 6, dc2cszk06, 20.0.2.6, MS, CS, 9160, Cassandra thrift client
multi-dc, 4, dc1msuiol04, 10.0.1.4, 6, dc2cszk06, 20.0.2.6, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 4, dc1msuiol04, 10.0.1.4, 7, dc2cszk07, 20.0.2.7, MS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 4, dc1msuiol04, 10.0.1.4, 7, dc2cszk07, 20.0.2.7, MS, CS, 9042, Cassandra CQL native transport
multi-dc, 4, dc1msuiol04, 10.0.1.4, 7, dc2cszk07, 20.0.2.7, MS, CS, 9160, Cassandra thrift client
multi-dc, 4, dc1msuiol04, 10.0.1.4, 7, dc2cszk07, 20.0.2.7, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 4, dc1msuiol04, 10.0.1.4, 14, dc2edgepgm14, 20.0.2.14, MS, PGs, 5432, PostgreSQL message-based protocol for communication between frontends and backends (clients and servers)
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc2cszk05, 20.0.2.5, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc2cszk05, 20.0.2.5, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc2cszk05, 20.0.2.5, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc2cszk05, 20.0.2.5, CS, CS, 9160, Cassandra thrift client
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc2cszk06, 20.0.2.6, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc2cszk06, 20.0.2.6, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc2cszk06, 20.0.2.6, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc2cszk06, 20.0.2.6, CS, CS, 9160, Cassandra thrift client
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc2cszk07, 20.0.2.7, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc2cszk07, 20.0.2.7, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc2cszk07, 20.0.2.7, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc2cszk07, 20.0.2.7, CS, CS, 9160, Cassandra thrift client
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc2cszk05, 20.0.2.5, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc2cszk05, 20.0.2.5, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc2cszk05, 20.0.2.5, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc2cszk05, 20.0.2.5, CS, CS, 9160, Cassandra thrift client
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc2cszk06, 20.0.2.6, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc2cszk06, 20.0.2.6, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc2cszk06, 20.0.2.6, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc2cszk06, 20.0.2.6, CS, CS, 9160, Cassandra thrift client
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc2cszk07, 20.0.2.7, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc2cszk07, 20.0.2.7, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc2cszk07, 20.0.2.7, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc2cszk07, 20.0.2.7, CS, CS, 9160, Cassandra thrift client
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc2cszk05, 20.0.2.5, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc2cszk05, 20.0.2.5, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc2cszk05, 20.0.2.5, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc2cszk05, 20.0.2.5, CS, CS, 9160, Cassandra thrift client
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc2cszk06, 20.0.2.6, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc2cszk06, 20.0.2.6, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc2cszk06, 20.0.2.6, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc2cszk06, 20.0.2.6, CS, CS, 9160, Cassandra thrift client
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc2cszk07, 20.0.2.7, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc2cszk07, 20.0.2.7, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc2cszk07, 20.0.2.7, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc2cszk07, 20.0.2.7, CS, CS, 9160, Cassandra thrift client
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 2181, Zookeeper clients to connect to zk servers
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 2181, Zookeeper clients to connect to zk servers
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 2181, Zookeeper clients to connect to zk servers
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc2cszk05, 20.0.2.5, ZKv, ZKv, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 2181, Zookeeper clients to connect to zk servers
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 2181, Zookeeper clients to connect to zk servers
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 2181, Zookeeper clients to connect to zk servers
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 2181, Zookeeper clients to connect to zk servers
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 2181, Zookeeper clients to connect to zk servers
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc2cszk06, 20.0.2.6, ZKv, ZKo, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 2181, Zookeeper clients to connect to zk servers
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 2888, Zookeeper internode management: zk peers sending transaction updates
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc2cszk07, 20.0.2.7, ZKv, ZKo, 3888, Zookeeper internode management: for leader election (electionAlg=3,default)
multi-dc, 4, dc1msuiol04, 10.0.1.4, 4, dc2msuiol04, 20.0.2.4, OL, OL, 10389, OpenLDAP port
multi-dc, 12, dc1qidd12, 10.0.1.12, 14, dc2edgepgm14, 20.0.2.14, QS, PGs, 5432, PostgreSQL message-based protocol for communication between frontends and backends (clients and servers)
multi-dc, 13, dc1qidd13, 10.0.1.13, 14, dc2edgepgm14, 20.0.2.14, QS, PGs, 5432, PostgreSQL message-based protocol for communication between frontends and backends (clients and servers)
multi-dc, 14, dc1edgepgm14, 10.0.1.14, 14, dc2edgepgm14, 20.0.2.14, PGm, PGs, 22, 
multi-dc, 14, dc1edgepgm14, 10.0.1.14, 14, dc2edgepgm14, 20.0.2.14, PGm, PGs, 5432, PostgreSQL message-based protocol for communication between frontends and backends (clients and servers)
multi-dc, 15, dc1dppgm15, 10.0.1.15, 15, dc2dppgs15, 20.0.2.15, DPPGm, DPPGs, 22, 
multi-dc, 15, dc1dppgm15, 10.0.1.15, 15, dc2dppgs15, 20.0.2.15, DPPGm, DPPGs, 5432, PostgreSQL message-based protocol for communication between frontends and backends (clients and servers)
multi-dc, 4, dc1msuiol04, 10.0.1.4, 5, dc3cszk05, 30.0.3.5, MS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 4, dc1msuiol04, 10.0.1.4, 5, dc3cszk05, 30.0.3.5, MS, CS, 9042, Cassandra CQL native transport
multi-dc, 4, dc1msuiol04, 10.0.1.4, 5, dc3cszk05, 30.0.3.5, MS, CS, 9160, Cassandra thrift client
multi-dc, 4, dc1msuiol04, 10.0.1.4, 5, dc3cszk05, 30.0.3.5, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 4, dc1msuiol04, 10.0.1.4, 6, dc3cszk06, 30.0.3.6, MS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 4, dc1msuiol04, 10.0.1.4, 6, dc3cszk06, 30.0.3.6, MS, CS, 9042, Cassandra CQL native transport
multi-dc, 4, dc1msuiol04, 10.0.1.4, 6, dc3cszk06, 30.0.3.6, MS, CS, 9160, Cassandra thrift client
multi-dc, 4, dc1msuiol04, 10.0.1.4, 6, dc3cszk06, 30.0.3.6, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 4, dc1msuiol04, 10.0.1.4, 7, dc3cszk07, 30.0.3.7, MS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 4, dc1msuiol04, 10.0.1.4, 7, dc3cszk07, 30.0.3.7, MS, CS, 9042, Cassandra CQL native transport
multi-dc, 4, dc1msuiol04, 10.0.1.4, 7, dc3cszk07, 30.0.3.7, MS, CS, 9160, Cassandra thrift client
multi-dc, 4, dc1msuiol04, 10.0.1.4, 7, dc3cszk07, 30.0.3.7, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc3cszk05, 30.0.3.5, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc3cszk05, 30.0.3.5, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc3cszk05, 30.0.3.5, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc3cszk05, 30.0.3.5, CS, CS, 9160, Cassandra thrift client
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc3cszk06, 30.0.3.6, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc3cszk06, 30.0.3.6, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc3cszk06, 30.0.3.6, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 5, dc1cszk05, 10.0.1.5, 6, dc3cszk06, 30.0.3.6, CS, CS, 9160, Cassandra thrift client
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc3cszk07, 30.0.3.7, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc3cszk07, 30.0.3.7, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc3cszk07, 30.0.3.7, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 5, dc1cszk05, 10.0.1.5, 7, dc3cszk07, 30.0.3.7, CS, CS, 9160, Cassandra thrift client
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc3cszk05, 30.0.3.5, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc3cszk05, 30.0.3.5, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc3cszk05, 30.0.3.5, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 6, dc1cszk06, 10.0.1.6, 5, dc3cszk05, 30.0.3.5, CS, CS, 9160, Cassandra thrift client
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc3cszk06, 30.0.3.6, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc3cszk06, 30.0.3.6, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc3cszk06, 30.0.3.6, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 6, dc1cszk06, 10.0.1.6, 6, dc3cszk06, 30.0.3.6, CS, CS, 9160, Cassandra thrift client
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc3cszk07, 30.0.3.7, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc3cszk07, 30.0.3.7, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc3cszk07, 30.0.3.7, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 6, dc1cszk06, 10.0.1.6, 7, dc3cszk07, 30.0.3.7, CS, CS, 9160, Cassandra thrift client
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc3cszk05, 30.0.3.5, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc3cszk05, 30.0.3.5, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc3cszk05, 30.0.3.5, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 7, dc1cszk07, 10.0.1.7, 5, dc3cszk05, 30.0.3.5, CS, CS, 9160, Cassandra thrift client
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc3cszk06, 30.0.3.6, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc3cszk06, 30.0.3.6, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc3cszk06, 30.0.3.6, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 7, dc1cszk07, 10.0.1.7, 6, dc3cszk06, 30.0.3.6, CS, CS, 9160, Cassandra thrift client
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc3cszk07, 30.0.3.7, CS, CS, 7000, Cassandra inter-node communications (gossip/replication/proxied queries/etc)
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc3cszk07, 30.0.3.7, CS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc3cszk07, 30.0.3.7, CS, CS, 9042, Cassandra CQL native transport
multi-dc, 7, dc1cszk07, 10.0.1.7, 7, dc3cszk07, 30.0.3.7, CS, CS, 9160, Cassandra thrift client
multi-dc, 5, dc1cszk05, 10.0.1.5, 5, dc3cszk05, 30.0.3.5, ZKv, ZKv, 2181, Zookeeper clients to connect to zk servers
